ncName,ncType,Score
NONMMUG044341,lncRNA,-1.0
CCNL2,lncRNA,-1.0
SLC16A1,lncRNA,-1.0
OBSCN,lncRNA,-1.0
FBXL19-AS1,lncRNA,-1.0
CCDC57,lncRNA,-1.0
AC020956.3,lncRNA,-1.0
CCT4,lncRNA,-1.0
AC068057.2,lncRNA,-1.0
POLR2D,lncRNA,-1.0
UGGT1,lncRNA,-1.0
RPL3,lncRNA,-1.0
NONHSAG041773,lncRNA,-1.0
RP11-37B2.1,lncRNA,-1.0
FAM49B,lncRNA,-1.0
RP11-764K9.2,lncRNA,-1.0
NONHSAG053896,lncRNA,-1.0
CEP104,lncRNA,-1.0
TNFRSF8,lncRNA,-1.0
NFYC,lncRNA,-1.0
NONHSAG001753,lncRNA,-1.0
RP11-96K19.2,lncRNA,-1.0
NONHSAG002891,lncRNA,-1.0
MRPL9,lncRNA,-1.0
CHTOP,lncRNA,-1.0
PPP1R12B,lncRNA,-1.0
FAM89A,lncRNA,-1.0
NONHSAG004615,lncRNA,-1.0
RP11-50E11.3,lncRNA,-1.0
JMJD1C,lncRNA,-1.0
TNKS1BP1,lncRNA,-1.0
TMEM258,lncRNA,-1.0
RP11-869B15.1,lncRNA,-1.0
MRE11A,lncRNA,-1.0
MGST1,lncRNA,-1.0
NONHSAG011674,lncRNA,-1.0
NONHSAG012303,lncRNA,-1.0
ZNF268,lncRNA,-1.0
RP11-365P13.3,lncRNA,-1.0
RP11-66N24.3,lncRNA,-1.0
MIS18BP1,lncRNA,-1.0
7SL,lncRNA,-1.0
SLIRP,lncRNA,-1.0
NONHSAG015898,lncRNA,-1.0
DTWD1,lncRNA,-1.0
RP11-30K9.5,lncRNA,-1.0
NEO1,lncRNA,-1.0
HMG20A,lncRNA,-1.0
RP11-650L12.2,lncRNA,-1.0
NONHSAG018375,lncRNA,-1.0
NAA60,lncRNA,-1.0
MBTPS1,lncRNA,-1.0
SPG7,lncRNA,-1.0
PAFAH1B1,lncRNA,-1.0
PLD2,lncRNA,-1.0
TVP23B,lncRNA,-1.0
AC084809.2,lncRNA,-1.0
CTD-2377D24.6,lncRNA,-1.0
RN7SL800P,lncRNA,-1.0
AMZ2P1,lncRNA,-1.0
MAFG-AS1,lncRNA,-1.0
NDC80,lncRNA,-1.0
STK11,lncRNA,-1.0
C19orf82,lncRNA,-1.0
ILF3-AS1,lncRNA,-1.0
C19orf55,lncRNA,-1.0
RPS11,lncRNA,-1.0
ASAP2,lncRNA,-1.0
SFXN5,lncRNA,-1.0
WBP1,lncRNA,-1.0
COX5B,lncRNA,-1.0
MGAT5,lncRNA,-1.0
WDR75,lncRNA,-1.0
CASP8,lncRNA,-1.0
AC007879.2,lncRNA,-1.0
AC098820.3,lncRNA,-1.0
USP37,lncRNA,-1.0
RBCK1,lncRNA,-1.0
PHF20,lncRNA,-1.0
YWHAB,lncRNA,-1.0
MTND1P9,lncRNA,-1.0
GNAS-AS1,lncRNA,-1.0
NONHSAG032668,lncRNA,-1.0
MED15,lncRNA,-1.0
TNRC6B,lncRNA,-1.0
RNU12,lncRNA,-1.0
NONHSAG034913,lncRNA,-1.0
GSK3B,lncRNA,-1.0
RP11-539L10.2,lncRNA,-1.0
ZCCHC4,lncRNA,-1.0
SNHG8,lncRNA,-1.0
RP11-83A24.1,lncRNA,-1.0
RAI14,lncRNA,-1.0
ZNF131,lncRNA,-1.0
CCNB1,lncRNA,-1.0
WDR41,lncRNA,-1.0
EPB41L4A-AS1,lncRNA,-1.0
GRAMD3,lncRNA,-1.0
IRF1,lncRNA,-1.0
CTNNA1,lncRNA,-1.0
PTP4A1,lncRNA,-1.0
IBTK,lncRNA,-1.0
RP3-467N11.2,lncRNA,-1.0
RP3-325F22.3,lncRNA,-1.0
LINC00473,lncRNA,-1.0
AC091729.9,lncRNA,-1.0
MIOS,lncRNA,-1.0
NDUFA4,lncRNA,-1.0
CCDC126,lncRNA,-1.0
MAGI2-AS3,lncRNA,-1.0
CCDC132,lncRNA,-1.0
GATS,lncRNA,-1.0
KMT2E,lncRNA,-1.0
SBSPON,lncRNA,-1.0
RP11-51M18.1,lncRNA,-1.0
NONHSAG050705,lncRNA,-1.0
KB-1732A1.1,lncRNA,-1.0
PHF20L1,lncRNA,-1.0
AGO2,lncRNA,-1.0
CD274,lncRNA,-1.0
RP11-477J21.6,lncRNA,-1.0
SET,lncRNA,-1.0
TRAF2,lncRNA,-1.0
USP9X,lncRNA,-1.0
LOC92249,lncRNA,-1.0
RP1-136J15.3,lncRNA,-1.0
NONHSAG055349,lncRNA,-1.0
RP3-510D11.1,lncRNA,-1.0
C1orf63,lncRNA,-1.0
RP11-231P20.5,lncRNA,-1.0
RP11-640M9.2,lncRNA,-1.0
TOR1AIP2,lncRNA,-1.0
CAPN2,lncRNA,-1.0
PYCR2,lncRNA,-1.0
HNRNPU,lncRNA,-1.0
ATP5C1,lncRNA,-1.0
RNF141,lncRNA,-1.0
LGR4,lncRNA,-1.0
ARAP1,lncRNA,-1.0
PRCP,lncRNA,-1.0
NONHSAG009220,lncRNA,-1.0
DDX6,lncRNA,-1.0
WNK1,lncRNA,-1.0
NONHSAG010809,lncRNA,-1.0
GOLGA2B,lncRNA,-1.0
ZMYM2,lncRNA,-1.0
BIVM,lncRNA,-1.0
KNSTRN,lncRNA,-1.0
RMDN3,lncRNA,-1.0
USP8,lncRNA,-1.0
RP11-56B16.4,lncRNA,-1.0
MTFMT,lncRNA,-1.0
NONHSAG017518,lncRNA,-1.0
RP11-473I1.9,lncRNA,-1.0
NONHSAG022005,lncRNA,-1.0
TRIM25,lncRNA,-1.0
CANT1,lncRNA,-1.0
NONHSAG023002,lncRNA,-1.0
AC002511.1,lncRNA,-1.0
UBE2S,lncRNA,-1.0
CRIPT,lncRNA,-1.0
MXD1,lncRNA,-1.0
MLK7-AS1,lncRNA,-1.0
CCT8,lncRNA,-1.0
AP001469.9,lncRNA,-1.0
NONHSAG033564,lncRNA,-1.0
EIF3D,lncRNA,-1.0
GLT8D1,lncRNA,-1.0
C3orf17,lncRNA,-1.0
IFT80,lncRNA,-1.0
TTC14,lncRNA,-1.0
LSG1,lncRNA,-1.0
GPR125,lncRNA,-1.0
RP11-722M1.1,lncRNA,-1.0
NONHSAG038263,lncRNA,-1.0
NONHSAG038512,lncRNA,-1.0
NONHSAG039038,lncRNA,-1.0
PARP8,lncRNA,-1.0
WDR36,lncRNA,-1.0
RP11-69L16.4,lncRNA,-1.0
ZNRD1-AS1,lncRNA,-1.0
NONHSAG044100,lncRNA,-1.0
OSTM1,lncRNA,-1.0
AUTS2,lncRNA,-1.0
KIAA1324L,lncRNA,-1.0
KRIT1,lncRNA,-1.0
MTUS1,lncRNA,-1.0
PLAG1,lncRNA,-1.0
PPP1R42,lncRNA,-1.0
POLR2K,lncRNA,-1.0
SPAG1,lncRNA,-1.0
AC083843.1,lncRNA,-1.0
NONHSAG051804,lncRNA,-1.0
CAAP1,lncRNA,-1.0
TMEM245,lncRNA,-1.0
NONO,lncRNA,-1.0
EMD,lncRNA,-1.0
SAMD11,lncRNA,-1.0
SRSF10,lncRNA,-1.0
DAP3,lncRNA,-1.0
FLVCR1-AS1,lncRNA,-1.0
ENAH,lncRNA,-1.0
PTCHD3P1,lncRNA,-1.0
ADK,lncRNA,-1.0
TSPAN14,lncRNA,-1.0
CARS,lncRNA,-1.0
TEAD1,lncRNA,-1.0
NONHSAG008401,lncRNA,-1.0
CPSF7,lncRNA,-1.0
RELT,lncRNA,-1.0
AP001007.1,lncRNA,-1.0
MRPL51,lncRNA,-1.0
RP11-392P7.6,lncRNA,-1.0
CERS5,lncRNA,-1.0
NONHSAG011239,lncRNA,-1.0
ATP5B,lncRNA,-1.0
FAM19A2,lncRNA,-1.0
NONHSAG011539,lncRNA,-1.0
TMPO,lncRNA,-1.0
UTP20,lncRNA,-1.0
RP11-438N16.1,lncRNA,-1.0
LRP10,lncRNA,-1.0
FAM179B,lncRNA,-1.0
GCH1,lncRNA,-1.0
MAPK1IP1L,lncRNA,-1.0
RPL13AP3,lncRNA,-1.0
POMT2,lncRNA,-1.0
NONHSAG015660,lncRNA,-1.0
WDR25,lncRNA,-1.0
RP11-467L19.8,lncRNA,-1.0
ALDH1A2,lncRNA,-1.0
PIAS1,lncRNA,-1.0
SEMA4B,lncRNA,-1.0
LA16c-313D11.10,lncRNA,-1.0
RP11-304L19.11,lncRNA,-1.0
AC002550.5,lncRNA,-1.0
AC004381.6,lncRNA,-1.0
VPS35,lncRNA,-1.0
AC007347.1,lncRNA,-1.0
OGFOD1,lncRNA,-1.0
NFAT5,lncRNA,-1.0
APRT,lncRNA,-1.0
TRAPPC2L,lncRNA,-1.0
C1QBP,lncRNA,-1.0
RP11-524F11.1,lncRNA,-1.0
LINC00910,lncRNA,-1.0
RP11-332H18.4,lncRNA,-1.0
ST6GALNAC2,lncRNA,-1.0
DTNA,lncRNA,-1.0
RP11-862L9.3,lncRNA,-1.0
DUS3L,lncRNA,-1.0
CAPNS1,lncRNA,-1.0
NONHSAG025677,lncRNA,-1.0
CARD8,lncRNA,-1.0
NONHSAG026207,lncRNA,-1.0
ACYP2,lncRNA,-1.0
NONHSAG028469,lncRNA,-1.0
MAP4K4,lncRNA,-1.0
ZC3H8,lncRNA,-1.0
HDLBP,lncRNA,-1.0
OSBPL2,lncRNA,-1.0
NONHSAG032314,lncRNA,-1.0
SNRPD3,lncRNA,-1.0
RBFOX2,lncRNA,-1.0
NGLY1,lncRNA,-1.0
NONHSAG035077,lncRNA,-1.0
NISCH,lncRNA,-1.0
VPS26AP1,lncRNA,-1.0
ZBTB38,lncRNA,-1.0
GYG1,lncRNA,-1.0
CCNI,lncRNA,-1.0
LOC645513,lncRNA,-1.0
NONHSAG039651,lncRNA,-1.0
RP11-36C20.1,lncRNA,-1.0
NONHSAG040291,lncRNA,-1.0
IQGAP2,lncRNA,-1.0
SLC25A46,lncRNA,-1.0
SAP30L-AS1,lncRNA,-1.0
RMND5B,lncRNA,-1.0
NONHSAG043050,lncRNA,-1.0
NONHSAG043263,lncRNA,-1.0
ARID1B,lncRNA,-1.0
LOC387646,lncRNA,-1.0
NONHSAG048098,lncRNA,-1.0
BRI3,lncRNA,-1.0
NONHSAG048937,lncRNA,-1.0
GSTK1,lncRNA,-1.0
ZNF282,lncRNA,-1.0
NONHSAG050556,lncRNA,-1.0
NONHSAG050795,lncRNA,-1.0
NONHSAG051404,lncRNA,-1.0
TOP1MT,lncRNA,-1.0
PTENP1,lncRNA,-1.0
NONHSAG052570,lncRNA,-1.0
POMT1,lncRNA,-1.0
NONHSAG053871,lncRNA,-1.0
NONHSAG055372,lncRNA,-1.0
RP5-1113E3.3,lncRNA,-1.0
MINOS1,lncRNA,-1.0
PROX1-AS1,lncRNA,-1.0
FAS,lncRNA,-1.0
PLEKHA7,lncRNA,-1.0
CD44,lncRNA,-1.0
DPF2,lncRNA,-1.0
CTD-3074O7.5,lncRNA,-1.0
C11orf24,lncRNA,-1.0
AQP11,lncRNA,-1.0
DNAJC3-AS1,lncRNA,-1.0
LIN52,lncRNA,-1.0
ZC3H14,lncRNA,-1.0
C15orf52,lncRNA,-1.0
RP11-23P13.6,lncRNA,-1.0
BLOC1S6,lncRNA,-1.0
NONHSAG017162,lncRNA,-1.0
SCAND2P,lncRNA,-1.0
DECR2,lncRNA,-1.0
SUPT6H,lncRNA,-1.0
RP11-1094M14.11,lncRNA,-1.0
LRRC37A17P,lncRNA,-1.0
SIRT7,lncRNA,-1.0
RP11-945C19.4,lncRNA,-1.0
ZNF254,lncRNA,-1.0
CTC-273B12.6,lncRNA,-1.0
CPSF3,lncRNA,-1.0
CALM2,lncRNA,-1.0
BAZ2B,lncRNA,-1.0
MFF,lncRNA,-1.0
RP4-694B14.5,lncRNA,-1.0
ZFAS1,lncRNA,-1.0
NONHSAG032315,lncRNA,-1.0
PITPNB,lncRNA,-1.0
AC098973.1,lncRNA,-1.0
RP11-10C24.2,lncRNA,-1.0
NONHSAG038892,lncRNA,-1.0
NONHSAG040550,lncRNA,-1.0
SSBP2,lncRNA,-1.0
NONHSAG041971,lncRNA,-1.0
CTA-14H9.5,lncRNA,-1.0
RP11-250B2.3,lncRNA,-1.0
NONHSAG044760,lncRNA,-1.0
AC005082.12,lncRNA,-1.0
ZMIZ2,lncRNA,-1.0
AC004980.7,lncRNA,-1.0
NONHSAG048491,lncRNA,-1.0
POT1,lncRNA,-1.0
EXTL3,lncRNA,-1.0
RPS20,lncRNA,-1.0
SNHG6,lncRNA,-1.0
KHDRBS3,lncRNA,-1.0
NONHSAG053227,lncRNA,-1.0
ZMPSTE24,lncRNA,-1.0
RP11-384B12.2,lncRNA,-1.0
CRTC2,lncRNA,-1.0
UBE2T,lncRNA,-1.0
RPL26P30,lncRNA,-1.0
NAP1L4,lncRNA,-1.0
NONHSAG007475,lncRNA,-1.0
MTL5,lncRNA,-1.0
CTD-2313N18.5,lncRNA,-1.0
RP11-742N3.1,lncRNA,-1.0
NONHSAG009362,lncRNA,-1.0
ATP5G2,lncRNA,-1.0
PSME2,lncRNA,-1.0
NONHSAG015241,lncRNA,-1.0
CHP1,lncRNA,-1.0
U3,lncRNA,-1.0
IGDCC4,lncRNA,-1.0
AC005606.14,lncRNA,-1.0
C16orf80,lncRNA,-1.0
NUTF2,lncRNA,-1.0
MIR4720,lncRNA,-1.0
NONHSAG020409,lncRNA,-1.0
AC118754.4,lncRNA,-1.0
RP11-192H23.7,lncRNA,-1.0
KIAA0100,lncRNA,-1.0
BTBD2,lncRNA,-1.0
SMG9,lncRNA,-1.0
hsa-mir-125a,lncRNA,-1.0
MBOAT2,lncRNA,-1.0
NONHSAG031423,lncRNA,-1.0
SMDT1,lncRNA,-1.0
NONHSAG037942,lncRNA,-1.0
NONHSAG037979,lncRNA,-1.0
NONHSAG039669,lncRNA,-1.0
NONHSAG040319,lncRNA,-1.0
CTD-2260A17.2,lncRNA,-1.0
NONHSAG041459,lncRNA,-1.0
HLA-C,lncRNA,-1.0
ESYT2,lncRNA,-1.0
RP11-875O11.3,lncRNA,-1.0
NONHSAG053895,lncRNA,-1.0
CXorf40B,lncRNA,-1.0
MTCP1,lncRNA,-1.0
SCNN1D,lncRNA,-1.0
AGO3,lncRNA,-1.0
ATP1A1,lncRNA,-1.0
MTMR11,lncRNA,-1.0
ASH1L,lncRNA,-1.0
RP11-280O1.2,lncRNA,-1.0
SDCCAG8,lncRNA,-1.0
NONHSAG005928,lncRNA,-1.0
NONHSAG006016,lncRNA,-1.0
NONHSAG007238,lncRNA,-1.0
RP11-1167A19.6,lncRNA,-1.0
NONHSAG009017,lncRNA,-1.0
TBRG1,lncRNA,-1.0
RP11-785H5.1,lncRNA,-1.0
NONHSAG010521,lncRNA,-1.0
MCRS1,lncRNA,-1.0
KRT18,lncRNA,-1.0
PTPRB,lncRNA,-1.0
NONHSAG012706,lncRNA,-1.0
CHFR,lncRNA,-1.0
ARGLU1,lncRNA,-1.0
EXD2,lncRNA,-1.0
TDP1,lncRNA,-1.0
NONHSAG016027,lncRNA,-1.0
XRCC3,lncRNA,-1.0
AAGAB,lncRNA,-1.0
RP11-158M2.3,lncRNA,-1.0
NONHSAG017796,lncRNA,-1.0
NAGPA,lncRNA,-1.0
CCP110,lncRNA,-1.0
C16orf93,lncRNA,-1.0
NAE1,lncRNA,-1.0
TMEM208,lncRNA,-1.0
NONHSAG019744,lncRNA,-1.0
MAP1LC3B,lncRNA,-1.0
RP11-482M8.1,lncRNA,-1.0
RP11-830F9.7,lncRNA,-1.0
SMG6,lncRNA,-1.0
ITM2BP1,lncRNA,-1.0
ZNHIT3,lncRNA,-1.0
RPL19,lncRNA,-1.0
FKBP10,lncRNA,-1.0
CRHR1,lncRNA,-1.0
ZNF652,lncRNA,-1.0
NONHSAG022430,lncRNA,-1.0
FDXR,lncRNA,-1.0
SAP30BP,lncRNA,-1.0
TRIM65,lncRNA,-1.0
RP11-666A8.9,lncRNA,-1.0
MYL12A,lncRNA,-1.0
TCF3,lncRNA,-1.0
TMEM205,lncRNA,-1.0
MIR24-2,lncRNA,-1.0
NR2C2AP,lncRNA,-1.0
CTC-559E9.8,lncRNA,-1.0
ZNF93,lncRNA,-1.0
EIF3K,lncRNA,-1.0
ACTN4,lncRNA,-1.0
LINC00085,lncRNA,-1.0
AC109828.1,lncRNA,-1.0
COMMD1,lncRNA,-1.0
UGP2,lncRNA,-1.0
CKAP2L,lncRNA,-1.0
DUSP19,lncRNA,-1.0
GMPPA,lncRNA,-1.0
ANKMY1,lncRNA,-1.0
NECAB3,lncRNA,-1.0
HMGN1,lncRNA,-1.0
EAF1-AS1,lncRNA,-1.0
NONHSAG036036,lncRNA,-1.0
TSC22D2,lncRNA,-1.0
RP11-38P22.2,lncRNA,-1.0
Ednra,lncRNA,-1.0
SPCS3,lncRNA,-1.0
AHRR,lncRNA,-1.0
NONHSAG041198,lncRNA,-1.0
PJA2,lncRNA,-1.0
GMDS,lncRNA,-1.0
PRR3,lncRNA,-1.0
NONHSAG043851,lncRNA,-1.0
RP1-225E12.2,lncRNA,-1.0
WDR27,lncRNA,-1.0
AC004837.5,lncRNA,-1.0
AC004920.3,lncRNA,-1.0
PON2,lncRNA,-1.0
MOSPD3,lncRNA,-1.0
TRIM56,lncRNA,-1.0
CLDN15,lncRNA,-1.0
ARMC10,lncRNA,-1.0
ZYX,lncRNA,-1.0
ESRP1,lncRNA,-1.0
NONHSAG050900,lncRNA,-1.0
RP11-649G15.2,lncRNA,-1.0
NAPRT1,lncRNA,-1.0
SLC52A2,lncRNA,-1.0
NONHSAG052449,lncRNA,-1.0
SURF4,lncRNA,-1.0
TPRN,lncRNA,-1.0
TAZ,lncRNA,-1.0
RP5-886K2.3,lncRNA,-1.0
RP5-1092A3.4,lncRNA,-1.0
RP11-344P13.1,lncRNA,-1.0
RP11-224O19.4,lncRNA,-1.0
HEATR1,lncRNA,-1.0
LINC00959,lncRNA,-1.0
TAS2R18,lncRNA,-1.0
RP11-575F12.2,lncRNA,-1.0
C14orf105,lncRNA,-1.0
RP11-351M8.2,lncRNA,-1.0
PRC1-AS1,lncRNA,-1.0
CMC2,lncRNA,-1.0
NONHSAG020466,lncRNA,-1.0
RFFL,lncRNA,-1.0
RP11-697E22.1,lncRNA,-1.0
NONHSAG025566,lncRNA,-1.0
NFKBID,lncRNA,-1.0
ZNF224,lncRNA,-1.0
MIR371B,lncRNA,-1.0
BCL11A,lncRNA,-1.0
TPRKB,lncRNA,-1.0
DCTN1-AS1,lncRNA,-1.0
MZT2A,lncRNA,-1.0
AC093391.2,lncRNA,-1.0
XRCC5,lncRNA,-1.0
NONHSAG031853,lncRNA,-1.0
CRYZL1,lncRNA,-1.0
ASCC2,lncRNA,-1.0
IMPDH2,lncRNA,-1.0
U73166.2,lncRNA,-1.0
NONHSAG035388,lncRNA,-1.0
KCNAB1,lncRNA,-1.0
NONHSAG037116,lncRNA,-1.0
GRSF1,lncRNA,-1.0
LRRC37A15P,lncRNA,-1.0
RP11-87F15.2,lncRNA,-1.0
RP11-290F5.2,lncRNA,-1.0
CTD-2007H13.3,lncRNA,-1.0
CTC-295J13.3,lncRNA,-1.0
CTB-95D12.1,lncRNA,-1.0
NONHSAG043299,lncRNA,-1.0
NONHSAG043628,lncRNA,-1.0
PRICKLE4,lncRNA,-1.0
NONHSAG044150,lncRNA,-1.0
NONHSAG045485,lncRNA,-1.0
SMARCE1P4,lncRNA,-1.0
NONHSAG054550,lncRNA,-1.0
MORF4L2,lncRNA,-1.0
MIR503HG,lncRNA,-1.0
NAA10,lncRNA,-1.0
NONHSAG000055,lncRNA,-1.0
RP1-317E23.6,lncRNA,-1.0
CEP85,lncRNA,-1.0
RP11-486B10.3,lncRNA,-1.0
NONHSAG005139,lncRNA,-1.0
SLC25A16,lncRNA,-1.0
KIAA1598,lncRNA,-1.0
HTATIP2,lncRNA,-1.0
QSER1,lncRNA,-1.0
FBXO3,lncRNA,-1.0
NONHSAG008624,lncRNA,-1.0
SLC25A45,lncRNA,-1.0
PHLDB1,lncRNA,-1.0
NAB2,lncRNA,-1.0
MRPL3P1,lncRNA,-1.0
NGDN,lncRNA,-1.0
ARHGAP5-AS1,lncRNA,-1.0
SLC39A9,lncRNA,-1.0
SRP14,lncRNA,-1.0
MLST8,lncRNA,-1.0
CLUHP3,lncRNA,-1.0
ITFG1,lncRNA,-1.0
ARL2BP,lncRNA,-1.0
CLUH,lncRNA,-1.0
PHF23,lncRNA,-1.0
CDK12,lncRNA,-1.0
KIAA1468,lncRNA,-1.0
ZNF407,lncRNA,-1.0
ZNF223,lncRNA,-1.0
RTN4,lncRNA,-1.0
NONHSAG028385,lncRNA,-1.0
GLS,lncRNA,-1.0
SLC35C2,lncRNA,-1.0
NONHSAG032011,lncRNA,-1.0
TRAPPC10,lncRNA,-1.0
CAPN7,lncRNA,-1.0
AC083799.1,lncRNA,-1.0
RP11-440L14.1,lncRNA,-1.0
GOLGA7,lncRNA,-1.0
NONHSAG050903,lncRNA,-1.0
NONHSAG050914,lncRNA,-1.0
FAM91A1,lncRNA,-1.0
NONHSAG051777,lncRNA,-1.0
DCTN3,lncRNA,-1.0
CAMSAP1,lncRNA,-1.0
SMC1A,lncRNA,-1.0
HUWE1,lncRNA,-1.0
NONHSAG054575,lncRNA,-1.0
ANKRD13C,lncRNA,-1.0
RP11-611O2.5,lncRNA,-1.0
NR2C1,lncRNA,-1.0
PAN3-AS1,lncRNA,-1.0
NONHSAG013248,lncRNA,-1.0
AC005606.15,lncRNA,-1.0
LSMD1,lncRNA,-1.0
TEFM,lncRNA,-1.0
SAFB,lncRNA,-1.0
METTL6,lncRNA,-1.0
CCDC14,lncRNA,-1.0
FSTL5,lncRNA,-1.0
RNF146,lncRNA,-1.0
TMEM222,lncRNA,-1.0
NONHSAG001095,lncRNA,-1.0
NONHSAG002009,lncRNA,-1.0
NONHSAG002561,lncRNA,-1.0
PIP5K1A,lncRNA,-1.0
UBAP2L,lncRNA,-1.0
RP11-226L15.5,lncRNA,-1.0
AC129929.5,lncRNA,-1.0
FAM118B,lncRNA,-1.0
NONHSAG010286,lncRNA,-1.0
GOLT1B,lncRNA,-1.0
CCNT1,lncRNA,-1.0
YEATS4,lncRNA,-1.0
C12orf75,lncRNA,-1.0
CTD-2116N17.1,lncRNA,-1.0
CES2,lncRNA,-1.0
NONHSAG022757,lncRNA,-1.0
C18orf8,lncRNA,-1.0
RP11-15H20.5,lncRNA,-1.0
NONHSAG026007,lncRNA,-1.0
NONHSAG026658,lncRNA,-1.0
ODC1,lncRNA,-1.0
FAM228B,lncRNA,-1.0
NRBP1,lncRNA,-1.0
SP110,lncRNA,-1.0
LINC00654,lncRNA,-1.0
NONHSAG031260,lncRNA,-1.0
RP11-290F20.1,lncRNA,-1.0
CSTB,lncRNA,-1.0
SF3A1,lncRNA,-1.0
PATZ1,lncRNA,-1.0
SETD5,lncRNA,-1.0
ILF2P1,lncRNA,-1.0
RPL32P3,lncRNA,-1.0
NONHSAG037245,lncRNA,-1.0
RP11-798M19.3,lncRNA,-1.0
ZDHHC11B,lncRNA,-1.0
NONHSAG040340,lncRNA,-1.0
EDIL3,lncRNA,-1.0
NONHSAG041494,lncRNA,-1.0
SIL1,lncRNA,-1.0
RP11-281O15.5,lncRNA,-1.0
GCLC,lncRNA,-1.0
NONHSAG046716,lncRNA,-1.0
ZNF815P,lncRNA,-1.0
HOXA-AS3,lncRNA,-1.0
RP1-170O19.20,lncRNA,-1.0
ANLN,lncRNA,-1.0
AKAP9,lncRNA,-1.0
NONHSAG048474,lncRNA,-1.0
NONHSAG048505,lncRNA,-1.0
FAM160B2,lncRNA,-1.0
NONHSAG049788,lncRNA,-1.0
NONHSAG050506,lncRNA,-1.0
NONHSAG051401,lncRNA,-1.0
NONHSAG053031,lncRNA,-1.0
NONHSAG055099,lncRNA,-1.0
VBP1,lncRNA,-1.0
DCDC2B,lncRNA,-1.0
ELOVL1,lncRNA,-1.0
RP11-195M16.3,lncRNA,-1.0
GPATCH4,lncRNA,-1.0
NONHSAG003131,lncRNA,-1.0
ZNF692,lncRNA,-1.0
NDST2,lncRNA,-1.0
SMNDC1,lncRNA,-1.0
C10orf88,lncRNA,-1.0
MTG1,lncRNA,-1.0
RBM4,lncRNA,-1.0
NONHSAG009375,lncRNA,-1.0
ARF3,lncRNA,-1.0
RP11-793H13.3,lncRNA,-1.0
PAN2,lncRNA,-1.0
STAT6,lncRNA,-1.0
ISCU,lncRNA,-1.0
DDX54,lncRNA,-1.0
GCN1L1,lncRNA,-1.0
EP400NL,lncRNA,-1.0
SPG20,lncRNA,-1.0
RNF219-AS1,lncRNA,-1.0
RP11-84C10.4,lncRNA,-1.0
ACIN1,lncRNA,-1.0
DHRS2,lncRNA,-1.0
PSME1,lncRNA,-1.0
PSMA6,lncRNA,-1.0
RN7SL2,lncRNA,-1.0
NRDE2,lncRNA,-1.0
ITPK1-AS1,lncRNA,-1.0
RPS20P33,lncRNA,-1.0
CTD-2036P10.3,lncRNA,-1.0
NONHSAG019089,lncRNA,-1.0
RP11-961A15.1,lncRNA,-1.0
RP1-59D14.3,lncRNA,-1.0
P2RX5,lncRNA,-1.0
ARHGAP44,lncRNA,-1.0
NONHSAG021100,lncRNA,-1.0
CTD-2267D19.2,lncRNA,-1.0
SNF8,lncRNA,-1.0
NONHSAG022997,lncRNA,-1.0
CEP76,lncRNA,-1.0
ELP2,lncRNA,-1.0
DNM2,lncRNA,-1.0
DDX49,lncRNA,-1.0
PXDN,lncRNA,-1.0
BOLA3-AS1,lncRNA,-1.0
RMND5A,lncRNA,-1.0
R3HDM1,lncRNA,-1.0
HJURP,lncRNA,-1.0
NCOA6,lncRNA,-1.0
FAM207A,lncRNA,-1.0
RHBDD3,lncRNA,-1.0
QRICH1,lncRNA,-1.0
TMEM110-MUSTN1,lncRNA,-1.0
SLC25A26,lncRNA,-1.0
NONHSAG037088,lncRNA,-1.0
PLRG1,lncRNA,-1.0
NONHSAG039642,lncRNA,-1.0
PAPD4,lncRNA,-1.0
ERGIC1,lncRNA,-1.0
NONHSAG042250,lncRNA,-1.0
NONHSAG042686,lncRNA,-1.0
NONHSAG042753,lncRNA,-1.0
CSNK2B,lncRNA,-1.0
NONHSAG043930,lncRNA,-1.0
EYA4,lncRNA,-1.0
AC092171.4,lncRNA,-1.0
RP11-527N22.2,lncRNA,-1.0
INTS8,lncRNA,-1.0
RP11-337A23.5,lncRNA,-1.0
NONHSAG053565,lncRNA,-1.0
NONHSAG053785,lncRNA,-1.0
GHc-210E9.2,lncRNA,-1.0
CTPS1,lncRNA,-1.0
RP11-284N8.3,lncRNA,-1.0
GALNT2,lncRNA,-1.0
CEP164P1,lncRNA,-1.0
C2CD3,lncRNA,-1.0
NONHSAG015513,lncRNA,-1.0
EMC7,lncRNA,-1.0
RP11-817O13.8,lncRNA,-1.0
NONHSAG021793,lncRNA,-1.0
RP13-270P17.1,lncRNA,-1.0
LINC00661,lncRNA,-1.0
PDCD2L,lncRNA,-1.0
SPDYA,lncRNA,-1.0
AC016700.5,lncRNA,-1.0
NONHSAG029354,lncRNA,-1.0
NONHSAG032148,lncRNA,-1.0
SBF1,lncRNA,-1.0
NONHSAG041300,lncRNA,-1.0
CTB-43E15.3,lncRNA,-1.0
MAD2L1BP,lncRNA,-1.0
LACE1,lncRNA,-1.0
RWDD1,lncRNA,-1.0
AC004893.11,lncRNA,-1.0
CAPZA2,lncRNA,-1.0
TMEM209,lncRNA,-1.0
KB-1208A12.3,lncRNA,-1.0
RRAGC,lncRNA,-1.0
NONHSAG001563,lncRNA,-1.0
NONHSAG002554,lncRNA,-1.0
PTPRC,lncRNA,-1.0
CD46,lncRNA,-1.0
LINC00842,lncRNA,-1.0
